taxa_falsos_positivos,taxa_verdadeiros_positivos,threshold
0.005423055229263799,0.9488817891373802,0.028041141044659195
0.005423055229263799,0.9496805111821086,0.02801998845533064
0.0054437539133449595,0.9496805111821086,0.027924176628371773
0.0054437539133449595,0.950479233226837,0.027919943892432023
0.005624867399055105,0.950479233226837,0.026620557434321904
0.005624867399055105,0.9512779552715654,0.026604856884633352
0.005987094370475397,0.9512779552715654,0.025154422460760068
0.005987094370475397,0.952076677316294,0.02514620746205513
0.006049190422718876,0.952076677316294,0.024893561190277795
0.006049190422718876,0.9528753993610224,0.02484937656948477
0.006100937132921774,0.9528753993610224,0.024617728471915058
0.006100937132921774,0.9536741214057508,0.02461688478913524
0.006287225289652211,0.9536741214057508,0.0237704937772603
0.006287225289652211,0.9544728434504792,0.02372417557645349
0.006390718710058008,0.9544728434504792,0.023194738732848965
0.006390718710058008,0.9560702875399361,0.023128673916904055
0.007234190086365259,0.9560702875399361,0.020242420235298143
0.007234190086365259,0.9568690095846646,0.02022718024671587
0.007441176927176855,0.9568690095846646,0.01952965102859203
0.007441176927176855,0.957667731629393,0.019509035318518515
0.007544670347582653,0.957667731629393,0.019031404602977434
0.007544670347582653,0.9584664536741214,0.019024341426908706
0.007808578569617437,0.9584664536741214,0.01839159058006086
0.007808578569617437,0.9592651757188498,0.01839127086894699
0.008020740081449321,0.9592651757188498,0.017771908727449614
0.008020740081449321,0.9600638977635783,0.01773751883296164
0.00811388415981454,0.9600638977635783,0.017451666035890056
0.00811388415981454,0.9608626198083067,0.017415729767317756
0.00811905883083483,0.9608626198083067,0.017394790005842636
0.00811905883083483,0.9616613418530351,0.017388299907477714
0.008165630870017438,0.9616613418530351,0.01727306801303366
0.008165630870017438,0.9624600638977636,0.017269826345391547
0.008455412447153672,0.9624600638977636,0.016552400812635655
0.008455412447153672,0.963258785942492,0.016526979989129765
0.010219975265072522,0.963258785942492,0.013047513732304696
0.010219975265072522,0.9640575079872205,0.013027335151759212
0.010452835460985568,0.9640575079872205,0.012705006718642633
0.010452835460985568,0.9648562300319489,0.012696715672115187
0.010540804868330495,0.9648562300319489,0.012582501749987485
0.010540804868330495,0.9656549520766773,0.012582383643899027
0.011534341704226153,0.9656549520766773,0.011253423150979786
0.011534341704226153,0.9664536741214057,0.011244559411270989
0.011958664727889924,0.9664536741214057,0.01085787963619871
0.011958664727889924,0.9672523961661342,0.010857040289975497
0.012967725576846452,0.9672523961661342,0.009907890422042131
0.012967725576846452,0.9680511182108626,0.009907518542778044
0.013154013733576888,0.9680511182108626,0.0097104719730958
0.013154013733576888,0.9688498402555911,0.00970994916671496
0.01347484333683486,0.9688498402555911,0.009438722305554205
0.01347484333683486,0.9696485623003195,0.009436002241272152
0.013831895637234862,0.9696485623003195,0.009224836897280484
0.013831895637234862,0.9704472843450479,0.009224744074050944
0.014018183793965298,0.9704472843450479,0.009089142803211239
0.014018183793965298,0.9712460063897763,0.009083936254745155
0.014804733789049361,0.9712460063897763,0.00859114181874075
0.014804733789049361,0.9720447284345048,0.008589077570600349
0.015461917008626177,0.9720447284345048,0.008233758404815572
0.015461917008626177,0.9728434504792333,0.00823233733212132
0.016134624241263863,0.9728434504792333,0.00785376422694649
0.016134624241263863,0.9736421725239617,0.007852661215207089
0.016512375225745023,0.9736421725239617,0.007667493552997359
0.016512375225745023,0.9744408945686901,0.007665541653558995
0.01751626140368126,0.9744408945686901,0.00719803040761807
0.01751626140368126,0.9752396166134185,0.007197554313297485
0.017718073573472565,0.9752396166134185,0.007110236870480674
0.017718073573472565,0.9760383386581469,0.007108947228857664
0.017749121599594304,0.9760383386581469,0.007098319685784721
0.017749121599594304,0.9768370607028753,0.007097810167371745
0.01847357554243489,0.9768370607028753,0.006813015176017431
0.01847357554243489,0.9776357827476039,0.006812840553560226
0.01984486336281171,0.9776357827476039,0.0063255308392731495
0.01984486336281171,0.9784345047923323,0.006325323912800042
