conjunto,metrica,iteracao,valor
learn,PRAUC:type=Classic,499,0.9418341295517393
learn,PRAUC:type=Classic,500,0.9418618647734777
learn,PRAUC:type=Classic,501,0.9418880679636524
learn,PRAUC:type=Classic,502,0.9419838537608053
learn,PRAUC:type=Classic,503,0.9420302368804586
learn,PRAUC:type=Classic,504,0.942153436064079
learn,PRAUC:type=Classic,505,0.9422835870827196
learn,PRAUC:type=Classic,506,0.9423775240654496
learn,PRAUC:type=Classic,507,0.9424538215023536
learn,PRAUC:type=Classic,508,0.9425626090258156
learn,PRAUC:type=Classic,509,0.9426529005856551
learn,PRAUC:type=Classic,510,0.9427675175389932
learn,PRAUC:type=Classic,511,0.9427750782647427
learn,PRAUC:type=Classic,512,0.9428238083069848
learn,PRAUC:type=Classic,513,0.9429295104494372
learn,PRAUC:type=Classic,514,0.9429900637956518
learn,PRAUC:type=Classic,515,0.9430258793443543
learn,PRAUC:type=Classic,516,0.9430739242712752
learn,PRAUC:type=Classic,517,0.9431196610473437
learn,PRAUC:type=Classic,518,0.9432040842324573
learn,PRAUC:type=Classic,519,0.9432696809971416
learn,PRAUC:type=Classic,520,0.9433047508563194
learn,PRAUC:type=Classic,521,0.9433625000001097
learn,PRAUC:type=Classic,522,0.94341873653762
learn,PRAUC:type=Classic,523,0.9434468605578222
learn,PRAUC:type=Classic,524,0.9434634760221118
learn,PRAUC:type=Classic,525,0.943480987319956
learn,PRAUC:type=Classic,526,0.9435182032039781
learn,PRAUC:type=Classic,527,0.9435649128671889
learn,PRAUC:type=Classic,528,0.9436439209804565
learn,PRAUC:type=Classic,529,0.9438197937207385
learn,PRAUC:type=Classic,530,0.9438501366061668
learn,PRAUC:type=Classic,531,0.9439441256379756
learn,PRAUC:type=Classic,532,0.9439583020601884
learn,PRAUC:type=Classic,533,0.9440046499440075
learn,PRAUC:type=Classic,534,0.944008671066778
learn,PRAUC:type=Classic,535,0.9440181664433055
learn,PRAUC:type=Classic,536,0.9441606868675251
learn,PRAUC:type=Classic,537,0.9441889732064154
learn,PRAUC:type=Classic,538,0.9442012213199641
learn,PRAUC:type=Classic,539,0.9442505256573367
learn,PRAUC:type=Classic,540,0.9442968320035384
learn,PRAUC:type=Classic,541,0.9443337606566325
learn,PRAUC:type=Classic,542,0.9443447936211536
learn,PRAUC:type=Classic,543,0.9443549249503022
learn,PRAUC:type=Classic,544,0.9443763266088724
learn,PRAUC:type=Classic,545,0.9444577224561242
learn,PRAUC:type=Classic,546,0.9447181211108778
learn,PRAUC:type=Classic,547,0.9447933871423405
learn,PRAUC:type=Classic,548,0.9448035156229272
learn,PRAUC:type=Classic,549,0.944879064161014
learn,PRAUC:type=Classic,550,0.9448961531989538
learn,PRAUC:type=Classic,551,0.9449120927180054
learn,PRAUC:type=Classic,552,0.9449330538596837
learn,PRAUC:type=Classic,553,0.9449512494270845
learn,PRAUC:type=Classic,554,0.9449858263327516
learn,PRAUC:type=Classic,555,0.945083326557051
learn,PRAUC:type=Classic,556,0.9451679861028531
learn,PRAUC:type=Classic,557,0.9451903698622214
learn,PRAUC:type=Classic,558,0.945276067817301
learn,PRAUC:type=Classic,559,0.9454079515959121
learn,PRAUC:type=Classic,560,0.9454349708723103
learn,PRAUC:type=Classic,561,0.9454411547306524
learn,PRAUC:type=Classic,562,0.9454789652366874
learn,PRAUC:type=Classic,563,0.9455137074898964
learn,PRAUC:type=Classic,564,0.9455339243317732
learn,PRAUC:type=Classic,565,0.9456357527571223
learn,PRAUC:type=Classic,566,0.9457686415517493
learn,PRAUC:type=Classic,567,0.9458009548579015
learn,PRAUC:type=Classic,568,0.9459255234676757
learn,PRAUC:type=Classic,569,0.9460577428979661
learn,PRAUC:type=Classic,570,0.9461388122753444
learn,PRAUC:type=Classic,571,0.9461754655844298
learn,PRAUC:type=Classic,572,0.946250451159676
learn,PRAUC:type=Classic,573,0.9462849730763078
learn,PRAUC:type=Classic,574,0.9463458915472999
learn,PRAUC:type=Classic,575,0.9464175240091576
learn,PRAUC:type=Classic,576,0.9464428054179749
learn,PRAUC:type=Classic,577,0.9464930077860437
learn,PRAUC:type=Classic,578,0.9465640820299802
learn,PRAUC:type=Classic,579,0.946608975319362
learn,PRAUC:type=Classic,580,0.946831280861869
learn,PRAUC:type=Classic,581,0.9469385103733631
learn,PRAUC:type=Classic,582,0.9470321058981425
learn,PRAUC:type=Classic,583,0.9471247826709187
learn,PRAUC:type=Classic,584,0.9471623042493637
learn,PRAUC:type=Classic,585,0.9472533165187839
learn,PRAUC:type=Classic,586,0.9473038800215153
learn,PRAUC:type=Classic,587,0.9473201350539243
learn,PRAUC:type=Classic,588,0.9474054437859544
learn,PRAUC:type=Classic,589,0.9475015253689877
learn,PRAUC:type=Classic,590,0.9475145420501149
learn,PRAUC:type=Classic,591,0.9475594031523881
learn,PRAUC:type=Classic,592,0.9475768060642137
learn,PRAUC:type=Classic,593,0.9475997201300829
learn,PRAUC:type=Classic,594,0.9476716675057836
learn,PRAUC:type=Classic,595,0.947697133477997
learn,PRAUC:type=Classic,596,0.9477499747950767
learn,PRAUC:type=Classic,597,0.947784373801018
learn,PRAUC:type=Classic,598,0.9478486985199542
learn,PRAUC:type=Classic,599,0.947899757445548
learn,PRAUC:type=Classic,600,0.9480468619454928
learn,PRAUC:type=Classic,601,0.9481119245326103
learn,PRAUC:type=Classic,602,0.9481343468538604
learn,PRAUC:type=Classic,603,0.9481733192191585
learn,PRAUC:type=Classic,604,0.9482045734982255
learn,PRAUC:type=Classic,605,0.9482786092690038
learn,PRAUC:type=Classic,606,0.9483421525458214
learn,PRAUC:type=Classic,607,0.9484062950057203
learn,PRAUC:type=Classic,608,0.9484758867020032
learn,PRAUC:type=Classic,609,0.9484930641369745
learn,PRAUC:type=Classic,610,0.9485604816266667
learn,PRAUC:type=Classic,611,0.9486043728543262
learn,PRAUC:type=Classic,612,0.9486361156859645
learn,PRAUC:type=Classic,613,0.9486782971935438
learn,PRAUC:type=Classic,614,0.9486935109269597
learn,PRAUC:type=Classic,615,0.9487164608066022
learn,PRAUC:type=Classic,616,0.9487824294096402
learn,PRAUC:type=Classic,617,0.9488721625775839
learn,PRAUC:type=Classic,618,0.9489416281667212
learn,PRAUC:type=Classic,619,0.9489695897595999
learn,PRAUC:type=Classic,620,0.949018107684589
learn,PRAUC:type=Classic,621,0.9490565376551426
learn,PRAUC:type=Classic,622,0.9491137023080672
learn,PRAUC:type=Classic,623,0.9491335778575575
learn,PRAUC:type=Classic,624,0.9491478523163198
learn,PRAUC:type=Classic,625,0.9491649830143475
learn,PRAUC:type=Classic,626,0.949213897764991
learn,PRAUC:type=Classic,627,0.9493022461569419
learn,PRAUC:type=Classic,628,0.9493361366774374
learn,PRAUC:type=Classic,629,0.9494047198336503
learn,PRAUC:type=Classic,630,0.9494639426054504
learn,PRAUC:type=Classic,631,0.9494921439077807
learn,PRAUC:type=Classic,632,0.9495518340605426
learn,PRAUC:type=Classic,633,0.9495761778402118
learn,PRAUC:type=Classic,634,0.949615290744385
learn,PRAUC:type=Classic,635,0.9496370058400242
learn,PRAUC:type=Classic,636,0.9496920874882392
learn,PRAUC:type=Classic,637,0.949718270680134
learn,PRAUC:type=Classic,638,0.9497673457921493
learn,PRAUC:type=Classic,639,0.9499267490605509
learn,PRAUC:type=Classic,640,0.9500705296563795
learn,PRAUC:type=Classic,641,0.9500800958091428
learn,PRAUC:type=Classic,642,0.9502093243935607
learn,PRAUC:type=Classic,643,0.95029446263517
learn,PRAUC:type=Classic,644,0.9504149496427216
learn,PRAUC:type=Classic,645,0.9505194722162381
learn,PRAUC:type=Classic,646,0.9505826083957155
learn,PRAUC:type=Classic,647,0.9506335158851346
learn,PRAUC:type=Classic,648,0.9507259015085049
learn,PRAUC:type=Classic,649,0.9507568938268244
learn,PRAUC:type=Classic,650,0.9508412397207061
learn,PRAUC:type=Classic,651,0.9509008468984604
learn,PRAUC:type=Classic,652,0.9509293867705119
learn,PRAUC:type=Classic,653,0.9509801496432094
learn,PRAUC:type=Classic,654,0.9510119910375333
learn,PRAUC:type=Classic,655,0.951058074498531
learn,PRAUC:type=Classic,656,0.9511434919736997
learn,PRAUC:type=Classic,657,0.951193638611986
learn,PRAUC:type=Classic,658,0.9512381837205482
learn,PRAUC:type=Classic,659,0.951271413712062
learn,PRAUC:type=Classic,660,0.9513221036111116
learn,PRAUC:type=Classic,661,0.9513634313359712
learn,PRAUC:type=Classic,662,0.951397773773531
learn,PRAUC:type=Classic,663,0.951440349946325
learn,PRAUC:type=Classic,664,0.9514999133449208
learn,PRAUC:type=Classic,665,0.9515218680453991
learn,PRAUC:type=Classic,666,0.9515485432356364
learn,PRAUC:type=Classic,667,0.9515553741403368
learn,PRAUC:type=Classic,668,0.9516307100202915
learn,PRAUC:type=Classic,669,0.951705190415392
learn,PRAUC:type=Classic,670,0.9517804122268277
learn,PRAUC:type=Classic,671,0.951845614603379
learn,PRAUC:type=Classic,672,0.9518705434929279
learn,PRAUC:type=Classic,673,0.9518969854618041
learn,PRAUC:type=Classic,674,0.9519647706297222
learn,PRAUC:type=Classic,675,0.9519844360114061
learn,PRAUC:type=Classic,676,0.9520458440439267
learn,PRAUC:type=Classic,677,0.9520892917921177
learn,PRAUC:type=Classic,678,0.9521286926978295
learn,PRAUC:type=Classic,679,0.9521935064518142
learn,PRAUC:type=Classic,680,0.9522499141694502
learn,PRAUC:type=Classic,681,0.9523539915684799
learn,PRAUC:type=Classic,682,0.9523895010689146
learn,PRAUC:type=Classic,683,0.9523992198141685
learn,PRAUC:type=Classic,684,0.952425612198785
learn,PRAUC:type=Classic,685,0.9524740746326804
learn,PRAUC:type=Classic,686,0.9525324303185291
learn,PRAUC:type=Classic,687,0.9525595876113647
learn,PRAUC:type=Classic,688,0.952606003590246
learn,PRAUC:type=Classic,689,0.9526616789660346
learn,PRAUC:type=Classic,690,0.95270510205668
learn,PRAUC:type=Classic,691,0.9527173525375655
learn,PRAUC:type=Classic,692,0.9527611428717903
learn,PRAUC:type=Classic,693,0.952809660690186
learn,PRAUC:type=Classic,694,0.9528341551551908
learn,PRAUC:type=Classic,695,0.9529468216023546
learn,PRAUC:type=Classic,696,0.9529703579167584
learn,PRAUC:type=Classic,697,0.9530044473906952
learn,PRAUC:type=Classic,698,0.9530545474365851
learn,PRAUC:type=Classic,699,0.9530763020737677
learn,PRAUC:type=Classic,700,0.9531110325998581
learn,PRAUC:type=Classic,701,0.9531498234545935
learn,PRAUC:type=Classic,702,0.9531968347457932
learn,PRAUC:type=Classic,703,0.9532197081663346
learn,PRAUC:type=Classic,704,0.9532839509593319
learn,PRAUC:type=Classic,705,0.953356039203863
learn,PRAUC:type=Classic,706,0.9533817373219867
learn,PRAUC:type=Classic,707,0.9534120765431587
learn,PRAUC:type=Classic,708,0.9534841834380036
learn,PRAUC:type=Classic,709,0.9534923037240729
learn,PRAUC:type=Classic,710,0.9535790796785081
learn,PRAUC:type=Classic,711,0.9535957855314977
learn,PRAUC:type=Classic,712,0.9536366925702094
learn,PRAUC:type=Classic,713,0.95364987969004
learn,PRAUC:type=Classic,714,0.9536842574724201
learn,PRAUC:type=Classic,715,0.9537090292169258
learn,PRAUC:type=Classic,716,0.9537362238882662
learn,PRAUC:type=Classic,717,0.9537654394093037
learn,PRAUC:type=Classic,718,0.9538028438589014
learn,PRAUC:type=Classic,719,0.953815662181393
learn,PRAUC:type=Classic,720,0.9538755368093025
learn,PRAUC:type=Classic,721,0.953904747136089
learn,PRAUC:type=Classic,722,0.9539182669117022
learn,PRAUC:type=Classic,723,0.9539453083578043
learn,PRAUC:type=Classic,724,0.9539624882506174
learn,PRAUC:type=Classic,725,0.9539873038242058
learn,PRAUC:type=Classic,726,0.9540151143410524
learn,PRAUC:type=Classic,727,0.9540339342827165
learn,PRAUC:type=Classic,728,0.954052719236837
learn,PRAUC:type=Classic,729,0.9540865245602513
learn,PRAUC:type=Classic,730,0.9541154158898929
learn,PRAUC:type=Classic,731,0.9541535462090166
learn,PRAUC:type=Classic,732,0.9541703353494045
learn,PRAUC:type=Classic,733,0.9542244956184348
learn,PRAUC:type=Classic,734,0.9542317786175799
learn,PRAUC:type=Classic,735,0.9542428909176911
learn,PRAUC:type=Classic,736,0.9542913221164372
learn,PRAUC:type=Classic,737,0.954319364406062
learn,PRAUC:type=Classic,738,0.9543343076094711
learn,PRAUC:type=Classic,739,0.9543390895353235
learn,PRAUC:type=Classic,740,0.9543613827272669
learn,PRAUC:type=Classic,741,0.9543723270588659
learn,PRAUC:type=Classic,742,0.95442579284699
learn,PRAUC:type=Classic,743,0.9544916508080789
learn,PRAUC:type=Classic,744,0.9545827125546457
learn,PRAUC:type=Classic,745,0.9545972647492246
learn,PRAUC:type=Classic,746,0.9546240166111929
learn,PRAUC:type=Classic,747,0.9546465892532151
learn,PRAUC:type=Classic,748,0.9546851013803023
learn,PRAUC:type=Classic,749,0.9546980993974011
learn,PRAUC:type=Classic,750,0.9547372448538637
learn,PRAUC:type=Classic,751,0.9547759270545325
learn,PRAUC:type=Classic,752,0.9547882949663952
learn,PRAUC:type=Classic,753,0.9548110010360281
learn,PRAUC:type=Classic,754,0.9548263350367227
learn,PRAUC:type=Classic,755,0.9548350053582683
learn,PRAUC:type=Classic,756,0.9548714444072702
learn,PRAUC:type=Classic,757,0.9548924580327752
learn,PRAUC:type=Classic,758,0.9549050557657061
learn,PRAUC:type=Classic,759,0.9549393494367266
learn,PRAUC:type=Classic,760,0.9549696455227668
learn,PRAUC:type=Classic,761,0.9550033772674116
learn,PRAUC:type=Classic,762,0.9550400742104543
learn,PRAUC:type=Classic,763,0.9550807146049036
learn,PRAUC:type=Classic,764,0.9550955930315936
learn,PRAUC:type=Classic,765,0.9551216031414487
learn,PRAUC:type=Classic,766,0.9552202252995123
learn,PRAUC:type=Classic,767,0.9552442891960962
learn,PRAUC:type=Classic,768,0.9552788508629906
learn,PRAUC:type=Classic,769,0.9552870642143383
learn,PRAUC:type=Classic,770,0.9552983007860947
learn,PRAUC:type=Classic,771,0.9554541161902661
learn,PRAUC:type=Classic,772,0.9554756398344637
learn,PRAUC:type=Classic,773,0.9555482783734304
learn,PRAUC:type=Classic,774,0.9555715077224096
validation,Logloss,0,0.5331582110795754
validation,Logloss,1,0.4211896350297119
validation,Logloss,2,0.32984820632538164
validation,Logloss,3,0.2567202739488488
validation,Logloss,4,0.20536529969585457
validation,Logloss,5,0.16063369641172295
validation,Logloss,6,0.12940234520981364
validation,Logloss,7,0.10060987520632515
validation,Logloss,8,0.08130711327985042
validation,Logloss,9,0.06694924750131645
validation,Logloss,10,0.05502372414798205
validation,Logloss,11,0.04731929198712932
validation,Logloss,12,0.04104170222773055
validation,Logloss,13,0.03626602628235432
validation,Logloss,14,0.03247009271076689
validation,Logloss,15,0.029443700502328984
validation,Logloss,16,0.027360957415145576
validation,Logloss,17,0.025547808106969723
validation,Logloss,18,0.023604453866798422
validation,Logloss,19,0.022217988192121976
validation,Logloss,20,0.020382798735744875
validation,Logloss,21,0.019259166986711294
validation,Logloss,22,0.018093881165618362
validation,Logloss,23,0.017503887723785524
validation,Logloss,24,0.016397086784626404
validation,Logloss,25,0.016025067593443243
validation,Logloss,26,0.015212011904281867
validation,Logloss,27,0.014871191903755769
validation,Logloss,28,0.014280574185881557
validation,Logloss,29,0.013890942067433689
validation,Logloss,30,0.013573680394603665
validation,Logloss,31,0.013102060897755851
validation,Logloss,32,0.012890558442973125
validation,Logloss,33,0.012351215857212034
validation,Logloss,34,0.012170350988649062
validation,Logloss,35,0.012061437902515305
validation,Logloss,36,0.011686049954051184
validation,Logloss,37,0.011619338851472642
validation,Logloss,38,0.011294367285019037
validation,Logloss,39,0.011169437755092776
validation,Logloss,40,0.010856215296027968
validation,Logloss,41,0.010805214048246635
validation,Logloss,42,0.01062530749379258
validation,Logloss,43,0.010593120028813215
validation,Logloss,44,0.01050281615265843
validation,Logloss,45,0.010392063221284813
validation,Logloss,46,0.010202184595998422
validation,Logloss,47,0.010168792187456848
validation,Logloss,48,0.010004605132800298
validation,Logloss,49,0.009853029179196714
validation,Logloss,50,0.009740850697456855
validation,Logloss,51,0.009713634464885925
validation,Logloss,52,0.009654534460281222
validation,Logloss,53,0.009599616754451895
validation,Logloss,54,0.009447637758457781
validation,Logloss,55,0.00937538817907692
validation,Logloss,56,0.009367317407404152
validation,Logloss,57,0.00935363160059477
validation,Logloss,58,0.009326935573424346
validation,Logloss,59,0.009209135698820476
validation,Logloss,60,0.00919090167147269
validation,Logloss,61,0.009147129486367622
validation,Logloss,62,0.009057881155339375
validation,Logloss,63,0.00905835841917094
validation,Logloss,64,0.00899368351425421
validation,Logloss,65,0.008984821298868056
validation,Logloss,66,0.008929116589320059
validation,Logloss,67,0.008906467366930793
validation,Logloss,68,0.008885085020231455
validation,Logloss,69,0.00885468707855756
validation,Logloss,70,0.008836087909489879
validation,Logloss,71,0.00883690616685261
validation,Logloss,72,0.008794422856054777
validation,Logloss,73,0.008755140095190322
validation,Logloss,74,0.008746339605147757
validation,Logloss,75,0.008708160410904497
validation,Logloss,76,0.008688709895249997
validation,Logloss,77,0.008656331428174463
validation,Logloss,78,0.008624905659737114
validation,Logloss,79,0.008619993798546818
validation,Logloss,80,0.008558228824202313
validation,Logloss,81,0.008540307566760701
validation,Logloss,82,0.00852274999373524
validation,Logloss,83,0.008499827817241632
validation,Logloss,84,0.008477850089335525
validation,Logloss,85,0.008423982849928107
validation,Logloss,86,0.008419891185604995
validation,Logloss,87,0.008399629322746377
validation,Logloss,88,0.008347188038448071
validation,Logloss,89,0.008326581184692587
validation,Logloss,90,0.008256781689620919
validation,Logloss,91,0.008211499492348196
validation,Logloss,92,0.008146383427763262
validation,Logloss,93,0.008104257388400291
validation,Logloss,94,0.008100890019806507
validation,Logloss,95,0.008061583593249037
validation,Logloss,96,0.00804017333994071
validation,Logloss,97,0.008009882593694274
validation,Logloss,98,0.007968299356232573
validation,Logloss,99,0.007962798017908787
validation,Logloss,100,0.007887600982382165
validation,Logloss,101,0.007828607545989982
validation,Logloss,102,0.007807744659822097
validation,Logloss,103,0.0077456005657298745
validation,Logloss,104,0.007730858451726769
validation,Logloss,105,0.007717376200999276
validation,Logloss,106,0.0076928525639618104
validation,Logloss,107,0.007673150890169298
validation,Logloss,108,0.007640484529884308
validation,Logloss,109,0.007631375462713681
validation,Logloss,110,0.007612733237413198
validation,Logloss,111,0.007583521018253712
validation,Logloss,112,0.007562880162380985
validation,Logloss,113,0.007549177844619391
validation,Logloss,114,0.00747785218698276
validation,Logloss,115,0.007475841890702278
validation,Logloss,116,0.007426026632320954
validation,Logloss,117,0.007403423590562555
validation,Logloss,118,0.0073921331985013486
validation,Logloss,119,0.007361401785266995
validation,Logloss,120,0.007352730818165672
validation,Logloss,121,0.0073467708276060625
validation,Logloss,122,0.0073167424372475925
validation,Logloss,123,0.007297189556259042
validation,Logloss,124,0.007287257814671306
validation,Logloss,125,0.007282151620494113
validation,Logloss,126,0.007254564326187363
validation,Logloss,127,0.007240732376265725
validation,Logloss,128,0.007218492371830691
validation,Logloss,129,0.007208509388956444
validation,Logloss,130,0.007204606044950489
validation,Logloss,131,0.007191219362790015
validation,Logloss,132,0.007164872445649833
validation,Logloss,133,0.007151431960966435
validation,Logloss,134,0.007144696811954194
validation,Logloss,135,0.007143503184173091
validation,Logloss,136,0.007125605598667323
validation,Logloss,137,0.007114547388017646
validation,Logloss,138,0.007112347523876147
validation,Logloss,139,0.007106487271462207
validation,Logloss,140,0.007091586738271098
validation,Logloss,141,0.007086303135111454
validation,Logloss,142,0.007075233278724096
validation,Logloss,143,0.00706709982830333
validation,Logloss,144,0.007057387027893185
validation,Logloss,145,0.007052205888362733
validation,Logloss,146,0.007043994857342344
validation,Logloss,147,0.007037194132903463
validation,Logloss,148,0.007012578122012716
validation,Logloss,149,0.007011345313305792
validation,Logloss,150,0.006992321296426226
validation,Logloss,151,0.00697611238936396
validation,Logloss,152,0.006917960204801757
validation,Logloss,153,0.006920622376216264
validation,Logloss,154,0.0069224373843940696
validation,Logloss,155,0.006910519846962679
validation,Logloss,156,0.006904210837737456
validation,Logloss,157,0.006860576347972095
validation,Logloss,158,0.006835334338053245
validation,Logloss,159,0.006822052617779713
validation,Logloss,160,0.006801321509473681
validation,Logloss,161,0.0067952157669062254
validation,Logloss,162,0.006792057382689549
validation,Logloss,163,0.0067903627439925155
validation,Logloss,164,0.006781962822203645
validation,Logloss,165,0.006781714669309678
validation,Logloss,166,0.006769462319506546
validation,Logloss,167,0.006758597727491022
validation,Logloss,168,0.006747272895206542
validation,Logloss,169,0.006739731201373199
validation,Logloss,170,0.00673275609362954
validation,Logloss,171,0.006710684486205189
validation,Logloss,172,0.0067037870649919035
validation,Logloss,173,0.0066865141918653085
validation,Logloss,174,0.006666292465482822
validation,Logloss,175,0.0066485367468079514
validation,Logloss,176,0.0066147403939863045
validation,Logloss,177,0.006610618479876671
validation,Logloss,178,0.006606814639814315
validation,Logloss,179,0.006599835996166046
validation,Logloss,180,0.006598523158310987
validation,Logloss,181,0.006578924312059307
validation,Logloss,182,0.006566511170124941
validation,Logloss,183,0.006560354517464002
validation,Logloss,184,0.006539154848357295
validation,Logloss,185,0.0065336217072467975
validation,Logloss,186,0.006532957629109182
validation,Logloss,187,0.006514426376231853
validation,Logloss,188,0.006519120708231016
validation,Logloss,189,0.006501723699952601
validation,Logloss,190,0.006503927032470748
validation,Logloss,191,0.006507329831737417
validation,Logloss,192,0.00649243362629767
validation,Logloss,193,0.00648531581988454
validation,Logloss,194,0.0064884300878262045
validation,Logloss,195,0.006486873847715653
validation,Logloss,196,0.006471394170462548
validation,Logloss,197,0.0064676357125029805
validation,Logloss,198,0.006454447069912001
validation,Logloss,199,0.006438408657628484
validation,Logloss,200,0.006419550148902952
validation,Logloss,201,0.006421189752343769
validation,Logloss,202,0.006422553790928978
validation,Logloss,203,0.006427001058643883
validation,Logloss,204,0.006409444307093644
validation,Logloss,205,0.006399083267082078
validation,Logloss,206,0.006403202122437988
validation,Logloss,207,0.006406617237773433
validation,Logloss,208,0.006404958479053271
validation,Logloss,209,0.006403470275889869
validation,Logloss,210,0.0064033851356141164
validation,Logloss,211,0.0063925043725003745
validation,Logloss,212,0.0063765939693733505
validation,Logloss,213,0.006369275049761012
validation,Logloss,214,0.006368876882052516
validation,Logloss,215,0.006358855961607354
validation,Logloss,216,0.006345443238220862
validation,Logloss,217,0.00633506222085557
validation,Logloss,218,0.006305980601123503
validation,Logloss,219,0.006297708811167295
validation,Logloss,220,0.006287546198991912
validation,Logloss,221,0.006286764962954181
validation,Logloss,222,0.006280020501354239
validation,Logloss,223,0.0062728815430566735
validation,Logloss,224,0.006270475718959869
validation,Logloss,225,0.00627042491509782
validation,Logloss,226,0.006274116142898363
validation,Logloss,227,0.006268130655964285
validation,Logloss,228,0.0062679430977519435
validation,Logloss,229,0.006258525129379124
validation,Logloss,230,0.006258467457672255
validation,Logloss,231,0.006249789966643556
validation,Logloss,232,0.006249771968958849
validation,Logloss,233,0.006248977817229027
validation,Logloss,234,0.0062300110104181105
validation,Logloss,235,0.006225257482129233
validation,Logloss,236,0.006214394614076287
validation,Logloss,237,0.006209231695803638
validation,Logloss,238,0.006211463068380254
validation,Logloss,239,0.006207361757804723
validation,Logloss,240,0.006200956748558355
validation,Logloss,241,0.0061831517067422
validation,Logloss,242,0.006168410671820467
validation,Logloss,243,0.006145395141932451
validation,Logloss,244,0.006136591745910965
validation,Logloss,245,0.006133603454401355
validation,Logloss,246,0.006130346644480501
validation,Logloss,247,0.006127657972125027
validation,Logloss,248,0.006127599022839668
validation,Logloss,249,0.006124113973260994
validation,Logloss,250,0.006126003310538395
validation,Logloss,251,0.006108496309396275
validation,Logloss,252,0.006099697368176073
validation,Logloss,253,0.006081207999843931
validation,Logloss,254,0.006076664663709949
validation,Logloss,255,0.006066614895805855
validation,Logloss,256,0.006066472701791651
validation,Logloss,257,0.006065147268739866
validation,Logloss,258,0.00605872925944275
validation,Logloss,259,0.006045278470453381
validation,Logloss,260,0.006043187292770101
validation,Logloss,261,0.006030997638932926
validation,Logloss,262,0.0060252556679087285
validation,Logloss,263,0.006018938336215157
validation,Logloss,264,0.0060176335450291005
validation,Logloss,265,0.0060176723410225305
validation,Logloss,266,0.006015188495698248
validation,Logloss,267,0.006014069321581309
validation,Logloss,268,0.0060141920488233375
validation,Logloss,269,0.006013870095832432
validation,Logloss,270,0.006002590314797621
validation,Logloss,271,0.005991345667862262
validation,Logloss,272,0.005983335947033163
validation,Logloss,273,0.005986461209989758
validation,Logloss,274,0.00597662446664514
validation,Logloss,275,0.005976138603868373
validation,Logloss,276,0.005978589938041915
validation,Logloss,277,0.005979653522739679
validation,Logloss,278,0.005978406840918529
validation,Logloss,279,0.005973045302012896
validation,Logloss,280,0.005952703335824634
validation,Logloss,281,0.005946391297382662
validation,Logloss,282,0.005946860439285411
validation,Logloss,283,0.00594171309576699
validation,Logloss,284,0.005936694163038526
validation,Logloss,285,0.005931882398501726
validation,Logloss,286,0.005931551282062453
validation,Logloss,287,0.005927331726319532
validation,Logloss,288,0.00593018445544143
validation,Logloss,289,0.0059300665310240645
validation,Logloss,290,0.005931270530696239
validation,Logloss,291,0.0059321732202800145
validation,Logloss,292,0.00593535951321603
validation,Logloss,293,0.005930532376796188
validation,Logloss,294,0.005927550511250677
validation,Logloss,295,0.005923895746827601
validation,Logloss,296,0.005924550908141257
validation,Logloss,297,0.0059127596903581405
validation,Logloss,298,0.005907932114450928
validation,Logloss,299,0.005911676738031286
validation,Logloss,300,0.005899120684420854
validation,Logloss,301,0.005901197516226637
validation,Logloss,302,0.0059016202795999
validation,Logloss,303,0.005904503185583638
validation,Logloss,304,0.005903023578396482
validation,Logloss,305,0.005899235408275526
validation,Logloss,306,0.005891421997433614
validation,Logloss,307,0.0058830955196109945
validation,Logloss,308,0.005883168960134152
validation,Logloss,309,0.0058812532670069785
validation,Logloss,310,0.0058459338804388835
validation,Logloss,311,0.005846154207025481
validation,Logloss,312,0.00584585743204674
validation,Logloss,313,0.0058437639710249775
validation,Logloss,314,0.00584247031977905
validation,Logloss,315,0.005846561294106866
validation,Logloss,316,0.00584482907368825
validation,Logloss,317,0.005845230507476075
validation,Logloss,318,0.005845087954457418
validation,Logloss,319,0.00584465285817939
validation,Logloss,320,0.00584529702841647
validation,Logloss,321,0.005843748637534976
validation,Logloss,322,0.005836743452329716
validation,Logloss,323,0.0058302653140049525
validation,Logloss,324,0.005823580406054937
validation,Logloss,325,0.005825531209581898
validation,Logloss,326,0.005825922278383805
validation,Logloss,327,0.0058264403124992665
validation,Logloss,328,0.005822857957048039
validation,Logloss,329,0.005815604749211533
validation,Logloss,330,0.005808979986996401
validation,Logloss,331,0.005805219514535016
validation,Logloss,332,0.005806182653355798
validation,Logloss,333,0.005807913894931739
validation,Logloss,334,0.005803010780233254
validation,Logloss,335,0.005804596683242493
validation,Logloss,336,0.005803165358114821
validation,Logloss,337,0.005803607811060967
validation,Logloss,338,0.0058057536865698395
validation,Logloss,339,0.005802326523966301
validation,Logloss,340,0.005796950016415048
validation,Logloss,341,0.005797447026471471
validation,Logloss,342,0.005799026444650714
validation,Logloss,343,0.005798717736416624
validation,Logloss,344,0.005799959226051109
validation,Logloss,345,0.0058010649425525975
validation,Logloss,346,0.00579857090427849
validation,Logloss,347,0.005799617683980481
validation,Logloss,348,0.005796846771357541
validation,Logloss,349,0.00579649829952155
validation,Logloss,350,0.005795047095044249
validation,Logloss,351,0.005791745913407163
validation,Logloss,352,0.005786053584333121
validation,Logloss,353,0.005788245775537612
validation,Logloss,354,0.005789790024670619
validation,Logloss,355,0.005791140965131728
validation,Logloss,356,0.005786741113706828
validation,Logloss,357,0.005787347005215871
